date,dc_id,sku_id,leadtime_actual,vlt_pred,recent_mean_7,recent_mean_30,recent_std_30,recent_sum_7,recent_sum_30,demand_forecast_sum,future_demand_sum,demand_source,current_inv,dc_capacity,factory_inv,transport_cost,pt_box,box_volume,push_lb,push_ub,target_replenishment,is_order_day,optimal_replenishment_pallet,optimal_replenishment_box,arrival_qty_box,ending_inventory_box,stockout_qty_box,holding_cost,stockout_cost,unit_transport_cost,target_replenishment_pallet,target_replenishment_box
2019-02-04,DC017,SKU047,5.0,5.0,245.14285714285714,134.96666666666667,138.04648572934488,1716.0,4049.0,1060.45,592.0,rolling_proxy,1040.0,108918.96,373.0,260.0,52.0,0.96,159000.0,161000.0,0.0,1,0,0.0,572.0,593.0,0.0,3.9,390.0,260.0,0.0,0.0
2019-02-04,DC017,SKU048,6.0,6.0,1.7142857142857142,1.0666666666666667,2.2793761329705013,12.0,32.0,9.120000000000001,2.0,rolling_proxy,271.0,108918.96,12933.0,260.0,36.0,1.0,159000.0,161000.0,0.0,1,0,0.0,0.0,232.0,0.0,3.9,390.0,260.0,0.0,0.0
2019-02-04,DC017,SKU050,3.0,3.0,7.285714285714286,5.6,13.050159641424571,51.0,168.0,20.339999999999996,43.0,rolling_proxy,88.0,108918.96,47.0,260.0,56.0,0.768,159000.0,161000.0,56.0,1,1,56.0,0.0,30.0,0.0,3.9,390.0,260.0,1.0,56.0
2019-02-04,DC017,SKU052,2.0,2.0,6.285714285714286,3.533333333333333,8.06115514192738,44.0,106.0,10.919999999999998,0.0,rolling_proxy,29.0,108918.96,0.0,260.0,40.0,2.0,159000.0,161000.0,40.0,1,1,40.0,0.0,0.0,-0.0,3.9,390.0,260.0,1.0,40.0
2019-02-04,DC017,SKU053,4.0,4.0,15.571428571428571,11.266666666666667,19.969866187722825,109.0,338.0,57.12,43.0,rolling_proxy,0.0,108918.96,0.0,260.0,80.0,0.852,159000.0,161000.0,80.0,1,1,80.0,0.0,0.0,-0.0,3.9,390.0,260.0,1.0,80.0
2019-02-04,DC017,SKU054,2.0,2.0,2.857142857142857,3.3,7.362744053679989,20.0,99.0,5.9799999999999995,0.0,rolling_proxy,392.0,108918.96,6780.0,260.0,56.0,1.2,159000.0,161000.0,0.0,1,0,0.0,0.0,283.0,0.0,3.9,390.0,260.0,0.0,0.0
2019-02-04,DC017,SKU055,4.0,4.0,20.285714285714285,9.933333333333334,18.827167132158312,142.0,298.0,68.71999999999998,0.0,rolling_proxy,0.0,108918.96,875.0,260.0,50.0,1.2,159000.0,161000.0,0.0,1,0,0.0,0.0,8.0,0.0,3.9,390.0,260.0,0.0,0.0
2019-02-04,DC017,SKU056,5.0,5.0,37.0,18.733333333333334,33.97835912590378,259.0,562.0,157.6,20.0,rolling_proxy,101.0,108918.96,7.0,260.0,52.0,0.96,159000.0,161000.0,0.0,1,0,0.0,0.0,31.0,0.0,3.9,390.0,260.0,0.0,0.0
2019-02-04,DC017,SKU057,2.0,2.0,6.0,3.5,5.542261872797663,42.0,105.0,10.499999999999998,0.0,rolling_proxy,280.0,108918.96,3.0,260.0,52.0,0.96,159000.0,161000.0,0.0,1,0,0.0,0.0,175.0,0.0,3.9,390.0,260.0,0.0,0.0
2019-02-04,DC017,SKU059,3.0,3.0,22.0,14.8,23.039675923646733,154.0,444.0,59.519999999999996,20.0,rolling_proxy,24.0,108918.96,0.0,260.0,40.0,2.0,159000.0,161000.0,40.0,1,1,40.0,0.0,6.0,0.0,3.9,390.0,260.0,1.0,40.0
2019-02-04,DC017,SKU060,4.0,4.0,12.714285714285714,9.8,12.144683336066583,89.0,294.0,47.35999999999999,36.0,rolling_proxy,34.0,108918.96,10540.0,260.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,33.0,0.0,3.9,390.0,260.0,0.0,0.0
2019-02-04,DC017,SKU062,3.0,3.0,683.8571428571429,396.43333333333334,304.1448868914653,4787.0,11893.0,1792.8899999999999,468.0,rolling_proxy,2283.0,108918.96,36247.0,260.0,50.0,1.2,159000.0,161000.0,900.0,1,18,900.0,0.0,3.0,0.0,3.9,390.0,260.0,18.0,900.0
2019-02-04,DC017,SKU063,4.0,4.0,61.714285714285715,39.8,44.15835141850294,432.0,1194.0,220.55999999999997,156.0,rolling_proxy,251.0,108918.96,5824.0,260.0,50.0,1.2,159000.0,161000.0,50.0,1,1,50.0,0.0,25.0,0.0,3.9,390.0,260.0,1.0,50.0
2019-02-04,DC017,SKU068,4.0,4.0,134.42857142857142,72.36666666666666,79.49904960997263,941.0,2171.0,463.2399999999999,263.0,rolling_proxy,1711.0,108918.96,10952.0,260.0,80.0,0.852,159000.0,161000.0,160.0,1,2,160.0,0.0,187.0,0.0,3.9,390.0,260.0,2.0,160.0
2019-02-04,DC017,SKU069,4.0,4.0,230.85714285714286,128.93333333333334,111.68167063379539,1616.0,3868.0,801.12,372.0,rolling_proxy,887.0,108918.96,13557.0,260.0,52.0,0.96,159000.0,161000.0,468.0,1,9,468.0,0.0,12.0,0.0,3.9,390.0,260.0,9.0,468.0
2019-02-04,DC017,SKU070,3.0,3.0,43.714285714285715,22.533333333333335,30.790402545093315,306.0,676.0,112.08,50.0,rolling_proxy,130.0,108918.96,6908.0,260.0,52.0,0.96,159000.0,161000.0,104.0,1,2,104.0,0.0,5.0,0.0,3.9,390.0,260.0,2.0,104.0
2019-02-04,DC017,SKU071,7.0,7.0,13.714285714285714,8.0,18.93145530591877,96.0,240.0,84.0,0.0,rolling_proxy,149.0,108918.96,3558.0,260.0,50.0,1.2,159000.0,161000.0,0.0,1,0,0.0,0.0,4.0,0.0,3.9,390.0,260.0,0.0,0.0
2019-02-04,DC018,SKU001,4.0,4.0,0.42857142857142855,0.1,0.5385164807134504,3.0,3.0,1.3199999999999998,7.0,rolling_proxy,0.0,150031.0,1020.0,248.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,0.0,-0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU002,3.0,3.0,2.142857142857143,0.9333333333333333,2.502443250549794,15.0,28.0,5.34,0.0,rolling_proxy,43.0,150031.0,0.0,248.0,52.0,0.96,159000.0,161000.0,0.0,1,0,0.0,0.0,15.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU005,5.0,5.0,73.57142857142857,55.766666666666666,60.33499997698038,515.0,1673.0,341.15,192.0,rolling_proxy,1436.0,150031.0,12744.0,248.0,36.0,1.0,159000.0,161000.0,36.0,1,1,36.0,180.0,208.0,0.0,3.72,372.0,248.0,1.0,36.0
2019-02-04,DC018,SKU006,3.0,3.0,179.0,140.73333333333332,135.88841827846193,1253.0,4222.0,502.55999999999995,277.0,rolling_proxy,3106.0,150031.0,28222.0,248.0,70.0,0.6,159000.0,161000.0,280.0,1,4,280.0,0.0,17.0,0.0,3.72,372.0,248.0,4.0,280.0
2019-02-04,DC018,SKU008,3.0,3.0,84.42857142857143,95.6,71.36553790170714,591.0,2868.0,263.34,0.0,rolling_proxy,1261.0,150031.0,84.0,248.0,70.0,0.6,159000.0,161000.0,0.0,1,0,0.0,0.0,46.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU009,2.0,2.0,21.428571428571427,12.933333333333334,25.09572783474421,150.0,388.0,37.76,0.0,rolling_proxy,183.0,150031.0,0.0,248.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,59.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU011,3.0,3.0,24.0,13.2,24.201101903288066,168.0,396.0,62.279999999999994,0.0,rolling_proxy,136.0,150031.0,1699.0,248.0,50.0,1.2,159000.0,161000.0,0.0,1,0,0.0,0.0,6.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU012,4.0,4.0,19.714285714285715,14.7,24.407853927236893,138.0,441.0,72.84,82.0,rolling_proxy,363.0,150031.0,0.0,248.0,130.0,0.5,159000.0,161000.0,130.0,1,1,130.0,0.0,0.0,-0.0,3.72,372.0,248.0,1.0,130.0
2019-02-04,DC018,SKU015,4.0,4.0,15.142857142857142,8.466666666666667,13.243195317680026,106.0,254.0,52.56,78.0,rolling_proxy,142.0,150031.0,0.0,248.0,48.0,2.0,159000.0,161000.0,0.0,1,0,0.0,0.0,96.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU016,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rolling_proxy,303.0,150031.0,6650.0,248.0,56.0,1.2,159000.0,161000.0,0.0,1,0,0.0,0.0,303.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU017,1.0,1.0,9.571428571428571,7.133333333333334,12.729842453419796,67.0,214.0,8.84,0.0,rolling_proxy,123.0,150031.0,27.0,248.0,42.0,0.99,159000.0,161000.0,0.0,1,0,0.0,0.0,30.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU019,3.0,3.0,824.1428571428571,687.5666666666667,537.7015704727753,5769.0,20627.0,2349.5099999999998,1372.0,rolling_proxy,11024.0,150031.0,7942.0,248.0,42.0,0.99,159000.0,161000.0,2856.0,1,68,2856.0,0.0,11.0,0.0,3.72,372.0,248.0,68.0,2856.0
2019-02-04,DC018,SKU022,3.0,3.0,861.1428571428571,633.1333333333333,561.8668130042524,6028.0,18994.0,2378.2200000000003,1200.0,rolling_proxy,2633.0,150031.0,3196.0,248.0,36.0,2.0,159000.0,161000.0,2268.0,1,63,2268.0,0.0,16.0,0.0,3.72,372.0,248.0,63.0,2268.0
2019-02-04,DC018,SKU023,3.0,3.0,2753.1428571428573,1938.4,1613.3782693466526,19272.0,58152.0,7526.160000000001,5675.0,rolling_proxy,40256.0,150031.0,127214.0,248.0,36.0,1.0,159000.0,161000.0,13644.0,1,379,13644.0,0.0,24.0,0.0,3.72,372.0,248.0,379.0,13644.0
2019-02-04,DC018,SKU024,5.0,5.0,15.857142857142858,13.1,17.394156106769497,111.0,393.0,75.14999999999999,46.0,rolling_proxy,143.0,150031.0,0.0,248.0,30.0,1.28,159000.0,161000.0,0.0,1,0,0.0,60.0,69.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU025,3.0,3.0,181.14285714285714,102.1,100.12071047823557,1268.0,3063.0,472.28999999999996,174.0,rolling_proxy,1445.0,150031.0,0.0,248.0,60.0,0.768,159000.0,161000.0,300.0,1,5,300.0,0.0,6.0,0.0,3.72,372.0,248.0,5.0,300.0
2019-02-04,DC018,SKU026,4.0,4.0,51.857142857142854,38.5,38.72445394493424,363.0,1155.0,191.39999999999998,5.0,rolling_proxy,450.0,150031.0,0.0,248.0,60.0,0.768,159000.0,161000.0,60.0,1,1,60.0,0.0,0.0,-0.0,3.72,372.0,248.0,1.0,60.0
2019-02-04,DC018,SKU027,1.0,1.0,76.42857142857143,39.63333333333333,83.4883158824568,535.0,1189.0,65.39,0.0,rolling_proxy,152.0,150031.0,2971.0,248.0,42.0,0.99,159000.0,161000.0,0.0,1,0,0.0,0.0,29.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU029,1.0,1.0,213.57142857142858,156.53333333333333,169.59240024901536,1495.0,4696.0,196.46,0.0,rolling_proxy,4382.0,150031.0,74536.0,248.0,56.0,1.2,159000.0,161000.0,0.0,1,0,0.0,0.0,18.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU030,2.0,2.0,6.571428571428571,4.966666666666667,6.183221023238796,46.0,149.0,12.18,0.0,rolling_proxy,43.0,150031.0,3007.0,248.0,48.0,0.792,159000.0,161000.0,0.0,1,0,0.0,0.0,9.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU032,4.0,4.0,65.42857142857143,56.93333333333333,74.70249140572368,458.0,1708.0,251.51999999999998,283.0,rolling_proxy,938.0,150031.0,46430.0,248.0,42.0,0.99,159000.0,161000.0,252.0,1,6,252.0,0.0,6.0,0.0,3.72,372.0,248.0,6.0,252.0
2019-02-04,DC018,SKU033,4.0,4.0,12.714285714285714,9.566666666666666,17.997561563229123,89.0,287.0,47.07999999999999,3.0,rolling_proxy,270.0,150031.0,19200.0,248.0,42.0,0.99,159000.0,161000.0,0.0,1,0,0.0,0.0,8.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU034,2.0,2.0,38.714285714285715,28.733333333333334,28.87436386985675,271.0,862.0,71.44,0.0,rolling_proxy,621.0,150031.0,5467.0,248.0,48.0,0.792,159000.0,161000.0,96.0,1,2,96.0,0.0,26.0,0.0,3.72,372.0,248.0,2.0,96.0
2019-02-04,DC018,SKU036,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rolling_proxy,0.0,150031.0,11044.0,248.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,0.0,-0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU038,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rolling_proxy,83.0,150031.0,14004.0,248.0,42.0,0.99,159000.0,161000.0,0.0,1,0,0.0,0.0,83.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU039,4.0,4.0,44.57142857142857,28.433333333333334,42.899637398105,312.0,853.0,158.92,43.0,rolling_proxy,433.0,150031.0,0.0,248.0,42.0,0.99,159000.0,161000.0,42.0,1,1,42.0,0.0,15.0,0.0,3.72,372.0,248.0,1.0,42.0
2019-02-04,DC018,SKU040,3.0,3.0,6.0,4.333333333333333,10.057611821677927,42.0,130.0,16.499999999999996,0.0,rolling_proxy,145.0,150031.0,0.0,248.0,42.0,0.99,159000.0,161000.0,0.0,1,0,0.0,0.0,15.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU041,3.0,3.0,13.142857142857142,10.266666666666667,19.221400110871794,92.0,308.0,36.839999999999996,6.0,rolling_proxy,198.0,150031.0,0.0,248.0,48.0,0.792,159000.0,161000.0,48.0,1,1,48.0,0.0,0.0,-0.0,3.72,372.0,248.0,1.0,48.0
2019-02-04,DC018,SKU042,4.0,4.0,5.0,3.066666666666667,3.659993928349548,35.0,92.0,17.68,9.0,rolling_proxy,16.0,150031.0,0.0,248.0,48.0,0.792,159000.0,161000.0,0.0,1,0,0.0,0.0,13.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU045,3.0,3.0,1537.142857142857,1156.4,885.8240081039424,10760.0,34692.0,4268.76,2058.0,rolling_proxy,35836.0,150031.0,69572.0,248.0,80.0,0.852,159000.0,161000.0,5200.0,1,65,5200.0,0.0,34.0,0.0,3.72,372.0,248.0,65.0,5200.0
2019-02-04,DC018,SKU046,5.0,5.0,817.4285714285714,533.0,462.6157512810533,5722.0,15990.0,3660.4999999999995,1947.0,rolling_proxy,7144.0,150031.0,42488.0,248.0,52.0,0.96,159000.0,161000.0,0.0,1,0,0.0,0.0,1949.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU047,1.0,1.0,154.42857142857142,168.3,138.18348912466593,1081.0,5049.0,158.58999999999997,0.0,rolling_proxy,1720.0,150031.0,373.0,248.0,52.0,0.96,159000.0,161000.0,416.0,1,8,416.0,0.0,3.0,0.0,3.72,372.0,248.0,8.0,416.0
2019-02-04,DC018,SKU048,2.0,2.0,0.0,0.16666666666666666,0.8975274678557509,0.0,5.0,0.09999999999999999,0.0,rolling_proxy,165.0,150031.0,12933.0,248.0,36.0,1.0,159000.0,161000.0,0.0,1,0,0.0,0.0,160.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU050,5.0,5.0,1.4285714285714286,0.5666666666666667,1.92671280221579,10.0,17.0,5.85,0.0,rolling_proxy,80.0,150031.0,47.0,248.0,56.0,0.768,159000.0,161000.0,0.0,1,0,0.0,0.0,63.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU052,2.0,2.0,4.0,2.6666666666666665,4.77027835199955,28.0,80.0,7.199999999999999,0.0,rolling_proxy,17.0,150031.0,0.0,248.0,40.0,2.0,159000.0,161000.0,0.0,1,0,0.0,0.0,12.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU053,4.0,4.0,12.857142857142858,5.733333333333333,8.578785202786904,90.0,172.0,42.88,15.0,rolling_proxy,0.0,150031.0,0.0,248.0,80.0,0.852,159000.0,161000.0,80.0,1,1,80.0,0.0,0.0,-0.0,3.72,372.0,248.0,1.0,80.0
2019-02-04,DC018,SKU055,3.0,3.0,2.2857142857142856,1.8,3.7718253759508364,16.0,54.0,6.419999999999999,0.0,rolling_proxy,0.0,150031.0,875.0,248.0,50.0,1.2,159000.0,161000.0,0.0,1,0,0.0,0.0,0.0,-0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU056,3.0,3.0,26.142857142857142,10.9,20.40318602571667,183.0,327.0,64.71,5.0,rolling_proxy,83.0,150031.0,7.0,248.0,52.0,0.96,159000.0,161000.0,0.0,1,0,0.0,0.0,25.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU057,3.0,3.0,0.42857142857142855,1.7333333333333334,3.1721006008987516,3.0,52.0,2.46,0.0,rolling_proxy,76.0,150031.0,3.0,248.0,52.0,0.96,159000.0,161000.0,0.0,1,0,0.0,0.0,22.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU059,3.0,3.0,8.857142857142858,4.733333333333333,10.151956571135548,62.0,142.0,22.86,10.0,rolling_proxy,51.0,150031.0,0.0,248.0,40.0,2.0,159000.0,161000.0,0.0,1,0,0.0,0.0,29.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU060,3.0,3.0,8.285714285714286,7.4,13.732200600534986,58.0,222.0,24.06,7.0,rolling_proxy,85.0,150031.0,10540.0,248.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,31.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU062,1.0,1.0,294.57142857142856,178.66666666666666,185.2388248241232,2062.0,5360.0,259.79999999999995,0.0,rolling_proxy,2549.0,150031.0,36247.0,248.0,50.0,1.2,159000.0,161000.0,600.0,1,12,600.0,0.0,1.0,0.0,3.72,372.0,248.0,12.0,600.0
2019-02-04,DC018,SKU063,4.0,4.0,93.57142857142857,88.56666666666666,80.96241240367176,655.0,2657.0,368.28,86.0,rolling_proxy,658.0,150031.0,5824.0,248.0,50.0,1.2,159000.0,161000.0,150.0,1,3,150.0,0.0,5.0,0.0,3.72,372.0,248.0,3.0,150.0
2019-02-04,DC018,SKU068,5.0,5.0,64.85714285714286,42.96666666666667,50.11685234418547,454.0,1289.0,291.45,40.0,rolling_proxy,630.0,150031.0,10952.0,248.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,72.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU069,2.0,2.0,87.71428571428571,54.93333333333333,64.226647290842,614.0,1648.0,155.76,0.0,rolling_proxy,1110.0,150031.0,13557.0,248.0,52.0,0.96,159000.0,161000.0,104.0,1,2,104.0,0.0,15.0,0.0,3.72,372.0,248.0,2.0,104.0
2019-02-04,DC018,SKU070,2.0,2.0,20.142857142857142,12.266666666666667,17.69356442953828,141.0,368.0,35.559999999999995,0.0,rolling_proxy,128.0,150031.0,6908.0,248.0,52.0,0.96,159000.0,161000.0,0.0,1,0,0.0,0.0,39.0,0.0,3.72,372.0,248.0,0.0,0.0
2019-02-04,DC018,SKU071,3.0,3.0,0.2857142857142857,0.26666666666666666,0.8537498983243799,2.0,8.0,0.8399999999999999,0.0,rolling_proxy,5.0,150031.0,3558.0,248.0,50.0,1.2,159000.0,161000.0,0.0,1,0,0.0,0.0,0.0,-0.0,3.72,372.0,248.0,0.0,0.0
2019-02-08,DC001,SKU001,3.0,3.0,0.0,0.8666666666666667,3.4032664048267263,0.0,26.0,0.78,4.0,rolling_proxy,109.0,181978.71,1020.0,224.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,78.0,0.0,3.36,336.0,224.0,0.0,0.0
2019-02-08,DC001,SKU002,2.0,2.0,0.0,6.066666666666666,18.18045348413754,0.0,182.0,3.6399999999999997,0.0,rolling_proxy,127.0,181978.71,0.0,224.0,52.0,0.96,159000.0,161000.0,52.0,1,1,52.0,0.0,1.0,0.0,3.36,336.0,224.0,1.0,52.0
2019-02-08,DC001,SKU005,3.0,3.0,1.4285714285714286,16.433333333333334,34.833588515811705,10.0,493.0,17.79,0.0,rolling_proxy,127.0,181978.71,12744.0,224.0,36.0,1.0,159000.0,161000.0,0.0,1,0,0.0,0.0,22.0,0.0,3.36,336.0,224.0,0.0,0.0
2019-02-08,DC001,SKU006,4.0,4.0,41.42857142857143,89.5,96.72736600018287,290.0,2685.0,223.39999999999998,159.0,rolling_proxy,1299.0,181978.71,28222.0,224.0,70.0,0.6,159000.0,161000.0,140.0,1,2,140.0,280.0,100.0,0.0,3.36,336.0,224.0,2.0,140.0
2019-02-08,DC001,SKU008,3.0,3.0,15.142857142857142,33.8,49.59260697590586,106.0,1014.0,62.22,155.0,rolling_proxy,0.0,181978.71,84.0,224.0,70.0,0.6,159000.0,161000.0,140.0,1,2,140.0,0.0,18.0,0.0,3.36,336.0,224.0,2.0,140.0
2019-02-08,DC001,SKU009,3.0,3.0,39.57142857142857,45.5,75.87302990303384,277.0,1365.0,124.04999999999998,43.0,rolling_proxy,298.0,181978.71,0.0,224.0,80.0,0.852,159000.0,161000.0,80.0,1,1,80.0,0.0,26.0,0.0,3.36,336.0,224.0,1.0,80.0
2019-02-08,DC001,SKU011,3.0,3.0,62.714285714285715,71.0,72.13043740335975,439.0,2130.0,195.60000000000002,5.0,rolling_proxy,424.0,181978.71,1699.0,224.0,50.0,1.2,159000.0,161000.0,50.0,1,1,50.0,0.0,3.0,0.0,3.36,336.0,224.0,1.0,50.0
2019-02-08,DC001,SKU012,1.0,1.0,17.857142857142858,27.7,46.54614198119253,125.0,831.0,20.81,0.0,rolling_proxy,192.0,181978.71,0.0,224.0,130.0,0.5,159000.0,161000.0,0.0,1,0,0.0,0.0,75.0,0.0,3.36,336.0,224.0,0.0,0.0
2019-02-08,DC001,SKU013,4.0,4.0,10.714285714285714,9.8,24.991198450654593,75.0,294.0,41.76,146.0,rolling_proxy,0.0,181978.71,0.0,224.0,187.0,0.426,159000.0,161000.0,0.0,1,0,0.0,187.0,227.0,0.0,3.36,336.0,224.0,0.0,0.0
2019-02-08,DC001,SKU015,2.0,2.0,6.285714285714286,20.533333333333335,26.772788839084775,44.0,616.0,21.119999999999997,0.0,rolling_proxy,136.0,181978.71,0.0,224.0,48.0,2.0,159000.0,161000.0,96.0,1,2,96.0,0.0,8.0,0.0,3.36,336.0,224.0,2.0,96.0
2019-02-08,DC001,SKU016,1.0,1.0,46.57142857142857,79.33333333333333,100.32092946583423,326.0,2380.0,56.39999999999999,230.0,rolling_proxy,1927.0,181978.71,6650.0,224.0,56.0,1.2,159000.0,161000.0,336.0,1,6,336.0,0.0,34.0,0.0,3.36,336.0,224.0,6.0,336.0
2019-02-08,DC001,SKU017,3.0,3.0,1.4285714285714286,1.9333333333333333,4.154783053568767,10.0,58.0,4.74,0.0,rolling_proxy,36.0,181978.71,27.0,224.0,42.0,0.99,159000.0,161000.0,0.0,1,0,0.0,0.0,4.0,0.0,3.36,336.0,224.0,0.0,0.0
2019-02-08,DC001,SKU019,3.0,3.0,873.5714285714286,1271.6333333333334,1050.8627085505614,6115.0,38149.0,2978.9700000000003,2327.0,rolling_proxy,12176.0,181978.71,7942.0,224.0,42.0,0.99,159000.0,161000.0,4158.0,1,99,4158.0,0.0,27.0,0.0,3.36,336.0,224.0,99.0,4158.0
2019-02-08,DC001,SKU022,3.0,3.0,844.5714285714286,1329.1333333333334,1077.4989167305719,5912.0,39874.0,2969.8199999999997,1896.0,rolling_proxy,9102.0,181978.71,3196.0,224.0,36.0,2.0,159000.0,161000.0,3852.0,1,107,3852.0,0.0,12.0,0.0,3.36,336.0,224.0,107.0,3852.0
2019-02-08,DC001,SKU023,3.0,3.0,2602.285714285714,3836.5,3042.3129112568286,18216.0,115095.0,8917.650000000001,5786.0,rolling_proxy,35989.0,181978.71,127214.0,224.0,36.0,1.0,159000.0,161000.0,5796.0,1,161,5796.0,0.0,1.0,0.0,3.36,336.0,224.0,161.0,5796.0
2019-02-08,DC001,SKU024,2.0,2.0,35.857142857142854,39.8,41.46677384766427,251.0,1194.0,74.08,0.0,rolling_proxy,51.0,181978.71,0.0,224.0,30.0,1.28,159000.0,161000.0,60.0,1,2,60.0,0.0,0.0,2.0,3.36,336.0,224.0,2.0,60.0
2019-02-08,DC001,SKU025,3.0,3.0,390.2857142857143,652.7333333333333,554.401956065172,2732.0,19582.0,1407.06,2430.0,rolling_proxy,3999.0,181978.71,0.0,224.0,60.0,0.768,159000.0,161000.0,3180.0,1,53,3180.0,0.0,373.0,0.0,3.36,336.0,224.0,53.0,3180.0
2019-02-08,DC001,SKU026,3.0,3.0,11.142857142857142,29.966666666666665,56.728290022605904,78.0,899.0,50.37,40.0,rolling_proxy,32.0,181978.71,0.0,224.0,60.0,0.768,159000.0,161000.0,60.0,1,1,60.0,0.0,35.0,0.0,3.36,336.0,224.0,1.0,60.0
2019-02-08,DC001,SKU027,4.0,4.0,0.8571428571428571,3.933333333333333,11.084323264061826,6.0,118.0,7.119999999999999,7.0,rolling_proxy,108.0,181978.71,2971.0,224.0,42.0,0.99,159000.0,161000.0,0.0,1,0,0.0,0.0,31.0,0.0,3.36,336.0,224.0,0.0,0.0
2019-02-08,DC001,SKU029,3.0,3.0,869.4285714285714,1028.3666666666666,796.6738556160998,6086.0,30851.0,2751.33,482.0,rolling_proxy,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,392.0,1,7,392.0,728.0,125.0,0.0,3.36,336.0,224.0,7.0,392.0
2019-02-08,DC001,SKU030,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rolling_proxy,0.0,181978.71,3007.0,224.0,48.0,0.792,159000.0,161000.0,0.0,1,0,0.0,0.0,0.0,-0.0,3.36,336.0,224.0,0.0,0.0
2019-02-08,DC001,SKU031,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rolling_proxy,0.0,181978.71,0.0,224.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,0.0,-0.0,3.36,336.0,224.0,0.0,0.0
2019-02-08,DC001,SKU032,2.0,2.0,125.85714285714286,162.3,147.04401835278216,881.0,4869.0,273.58,0.0,rolling_proxy,1986.0,181978.71,46430.0,224.0,42.0,0.99,159000.0,161000.0,504.0,1,12,504.0,0.0,31.0,0.0,3.36,336.0,224.0,12.0,504.0
2019-02-08,DC001,SKU034,3.0,3.0,41.142857142857146,78.4,77.96606099237454,288.0,2352.0,156.96,174.0,rolling_proxy,768.0,181978.71,5467.0,224.0,48.0,0.792,159000.0,161000.0,192.0,1,4,192.0,0.0,109.0,0.0,3.36,336.0,224.0,4.0,192.0
2019-02-08,DC001,SKU036,3.0,3.0,20.142857142857142,64.9,88.49457610497946,141.0,1947.0,100.71000000000001,222.0,rolling_proxy,440.0,181978.71,11044.0,224.0,80.0,0.852,159000.0,161000.0,400.0,1,5,400.0,0.0,26.0,0.0,3.36,336.0,224.0,5.0,400.0
2019-02-08,DC001,SKU038,5.0,5.0,11.857142857142858,9.166666666666666,18.354079171187593,83.0,275.0,55.25,0.0,rolling_proxy,264.0,181978.71,14004.0,224.0,42.0,0.99,159000.0,161000.0,0.0,1,0,0.0,0.0,0.0,-0.0,3.36,336.0,224.0,0.0,0.0
